turbine_id,farm_id,timestamp,received_at,power_output_kw,wind_speed_ms,rotor_rpm,blade_pitch_deg,gearbox_temp_c
TURB001,FARM01,2026-01-01T19:45:00Z,2026-01-01T19:47:00Z,2773.5,10.5,14.4,1.9,81.9
TURB001,FARM01,2026-01-01T19:50:00Z,2026-01-01T19:51:00Z,2696.3,10.3,13.9,3.5,79.9
TURB001,FARM01,2026-01-01T19:55:00Z,2026-01-01T19:56:00Z,2539.7,9.6,14.2,3.3,84.1
TURB001,FARM01,2026-01-01T20:00:00Z,2026-01-01T20:07:00Z,2433.0,9.4,13.3,2.7,81.2
TURB001,FARM01,2026-01-01T20:05:00Z,2026-01-01T20:30:00Z,2450.4,8.8,13.5,3.2,81.5
TURB001,FARM01,2026-01-01T20:10:00Z,2026-01-01T20:11:00Z,2610.1,9.6,13.6,2.5,82.0
TURB001,FARM01,2026-01-01T20:15:00Z,2026-01-01T20:26:00Z,2479.2,9.0,13.0,2.8,78.3
TURB001,FARM01,2026-01-01T20:20:00Z,2026-01-01T20:27:00Z,2764.3,10.6,15.0,2.2,84.5
TURB001,FARM01,2026-01-01T20:25:00Z,2026-01-01T20:36:00Z,2719.8,10.3,13.8,3.0,80.5
TURB001,FARM01,2026-01-01T20:30:00Z,2026-01-01T20:48:00Z,2828.9,10.2,15.1,3.4,83.3
TURB001,FARM01,2026-01-01T20:35:00Z,2026-01-01T20:46:00Z,2522.6,9.7,14.1,3.5,81.0
TURB001,FARM01,2026-01-01T20:40:00Z,2026-01-01T20:41:00Z,2255.1,8.2,13.6,4.2,81.3
TURB001,FARM01,2026-01-01T20:45:00Z,2026-01-01T21:03:00Z,2306.7,8.7,13.3,3.4,81.5
TURB001,FARM01,2026-01-01T20:55:00Z,2026-01-01T20:59:00Z,2390.2,8.6,12.7,4.1,79.1
TURB001,FARM01,2026-01-01T21:00:00Z,2026-01-01T21:02:00Z,2519.3,9.2,14.6,2.5,83.5
TURB001,FARM01,2026-01-01T21:05:00Z,2026-01-01T21:06:00Z,2529.2,9.9,13.7,3.1,82.4
TURB001,FARM01,2026-01-01T21:10:00Z,2026-01-01T21:12:00Z,2202.5,8.1,13.7,3.5,83.0
TURB001,FARM01,2026-01-01T21:15:00Z,2026-01-01T21:22:00Z,2540.5,9.1,14.9,3.1,84.3
TURB001,FARM01,2026-01-01T21:20:00Z,2026-01-01T21:38:00Z,2370.2,8.4,13.8,3.2,79.9
TURB001,FARM01,2026-01-01T21:25:00Z,2026-01-01T21:27:00Z,2444.5,8.6,14.5,2.9,83.7
TURB001,FARM01,2026-01-01T21:30:00Z,2026-01-01T21:31:00Z,2510.1,9.7,13.9,3.7,81.5
TURB001,FARM01,2026-01-01T21:35:00Z,2026-01-01T21:42:00Z,2377.1,8.3,14.3,3.6,80.6
TURB001,FARM01,2026-01-01T21:40:00Z,2026-01-01T21:42:00Z,2391.5,8.7,14.2,3.5,81.2
TURB001,FARM01,2026-01-01T21:45:00Z,2026-01-01T21:46:00Z,2460.4,8.8,14.6,3.7,84.0
TURB001,FARM01,2026-01-01T21:50:00Z,2026-01-01T21:57:00Z,2549.1,9.4,14.7,2.8,83.0
TURB001,FARM01,2026-01-01T21:55:00Z,2026-01-01T22:06:00Z,2243.5,8.1,14.3,3.2,83.9
TURB001,FARM01,2026-01-01T22:00:00Z,2026-01-01T22:01:00Z,2596.2,9.3,14.5,3.3,83.8
TURB001,FARM01,2026-01-01T22:05:00Z,2026-01-01T22:07:00Z,2033.5,7.1,12.4,3.5,79.0
TURB001,FARM01,2026-01-01T22:10:00Z,2026-01-01T22:21:00Z,2539.0,8.9,14.4,3.6,81.2
TURB001,FARM01,2026-01-01T22:15:00Z,2026-01-01T22:17:00Z,2237.3,7.9,14.0,4.4,81.9
TURB001,FARM01,2026-01-01T22:20:00Z,2026-01-01T22:21:00Z,2207.9,7.5,13.4,3.8,82.5
TURB001,FARM01,2026-01-01T22:25:00Z,2026-01-01T22:26:00Z,2055.7,7.2,13.1,4.2,78.8
TURB001,FARM01,2026-01-01T22:30:00Z,2026-01-01T22:37:00Z,2176.4,7.8,12.5,4.6,77.9
TURB001,FARM01,2026-01-01T22:35:00Z,2026-01-01T22:39:00Z,2291.3,8.5,13.8,4.1,79.5
TURB001,FARM01,2026-01-01T22:40:00Z,2026-01-01T22:44:00Z,2278.6,8.0,13.9,3.6,82.1
TURB001,FARM01,2026-01-01T22:45:00Z,2026-01-01T23:03:00Z,2193.3,8.0,12.9,3.4,81.1
TURB001,FARM01,2026-01-01T22:50:00Z,2026-01-01T22:52:00Z,1827.3,6.6,11.6,4.4,77.6
TURB001,FARM01,2026-01-01T22:55:00Z,2026-01-01T22:57:00Z,2144.6,7.1,13.2,4.6,81.9
TURB001,FARM01,2026-01-01T23:00:00Z,2026-01-01T23:18:00Z,2207.0,8.1,13.4,3.1,79.8
TURB001,FARM01,2026-01-01T23:05:00Z,2026-01-01T23:07:00Z,1961.3,6.9,11.8,4.0,77.6
TURB001,FARM01,2026-01-01T23:10:00Z,2026-01-01T23:12:00Z,2437.0,8.5,14.4,4.1,84.3
TURB001,FARM01,2026-01-01T23:15:00Z,2026-01-01T23:16:00Z,2211.1,8.0,13.3,3.8,80.6
TURB001,FARM01,2026-01-01T23:20:00Z,2026-01-01T23:21:00Z,1885.9,6.4,12.1,4.5,77.5
TURB001,FARM01,2026-01-01T23:30:00Z,2026-01-01T23:40:00Z,1845.3,6.2,12.2,5.2,79.4
TURB001,FARM01,2026-01-01T23:35:00Z,2026-01-01T23:46:00Z,2065.7,7.1,13.5,4.6,82.0
TURB001,FARM01,2026-01-01T23:40:00Z,2026-01-01T23:58:00Z,1827.4,6.1,12.3,4.4,78.1
TURB001,FARM01,2026-01-01T23:45:00Z,2026-01-01T23:46:00Z,2114.6,7.8,12.8,4.7,80.4
TURB001,FARM01,2026-01-01T23:50:00Z,2026-01-01T23:52:00Z,2080.7,6.9,13.2,4.0,82.3
TURB001,FARM01,2026-01-01T23:55:00Z,2026-01-02T00:13:00Z,2129.8,7.4,12.7,3.3,77.8
TURB001,FARM01,2026-01-02T00:00:00Z,2026-01-02T00:07:00Z,2086.5,7.2,12.1,4.8,77.1
TURB001,FARM01,2026-01-02T00:05:00Z,2026-01-02T00:23:00Z,1902.9,6.3,13.3,4.9,79.7
TURB001,FARM01,2026-01-02T00:10:00Z,2026-01-02T00:21:00Z,2153.2,7.6,12.7,4.5,79.0
TURB001,FARM01,2026-01-02T00:15:00Z,2026-01-02T00:33:00Z,2040.8,7.3,13.5,4.5,81.6
TURB001,FARM01,2026-01-02T00:20:00Z,2026-01-02T00:21:00Z,1887.8,6.5,12.7,5.2,79.9
TURB001,FARM01,2026-01-02T00:25:00Z,2026-01-02T00:27:00Z,2089.8,7.2,12.2,4.3,79.2
TURB001,FARM01,2026-01-02T00:30:00Z,2026-01-02T00:48:00Z,2115.3,7.8,12.7,4.0,80.3
TURB001,FARM01,2026-01-02T00:35:00Z,2026-01-02T00:53:00Z,1932.4,6.6,11.7,4.7,77.6
TURB001,FARM01,2026-01-02T00:40:00Z,2026-01-02T00:47:00Z,2199.8,7.9,13.7,3.1,79.9
TURB001,FARM01,2026-01-02T00:45:00Z,2026-01-02T00:52:00Z,2272.9,8.2,13.4,3.5,82.6
TURB001,FARM01,2026-01-02T00:50:00Z,2026-01-02T00:54:00Z,2116.4,7.1,13.1,4.8,81.0
TURB001,FARM01,2026-01-02T00:55:00Z,2026-01-02T00:59:00Z,1998.3,7.3,12.2,3.7,79.0
TURB001,FARM01,2026-01-02T01:00:00Z,2026-01-02T01:04:00Z,2183.9,7.7,13.5,4.3,80.9
TURB001,FARM01,2026-01-02T01:05:00Z,2026-01-02T01:12:00Z,1904.1,6.5,12.5,4.5,80.9
TURB001,FARM01,2026-01-02T01:10:00Z,2026-01-02T01:17:00Z,2329.3,8.1,14.0,3.4,80.9
TURB001,FARM01,2026-01-02T01:15:00Z,2026-01-02T01:19:00Z,2314.7,8.0,13.6,4.2,80.0
TURB001,FARM01,2026-01-02T01:20:00Z,2026-01-02T01:22:00Z,2287.0,8.1,13.7,3.2,81.8
TURB001,FARM01,2026-01-02T01:25:00Z,2026-01-02T01:50:00Z,1778.6,5.9,12.9,4.3,78.8
TURB001,FARM01,2026-01-02T01:30:00Z,2026-01-02T01:32:00Z,2112.8,7.0,13.0,3.7,82.0
TURB001,FARM01,2026-01-02T01:35:00Z,2026-01-02T01:39:00Z,1987.3,6.8,13.5,4.9,80.8
TURB001,FARM01,2026-01-02T01:40:00Z,2026-01-02T01:41:00Z,1971.0,6.6,12.8,5.1,78.1
TURB001,FARM01,2026-01-02T01:45:00Z,2026-01-02T02:03:00Z,2279.9,8.1,12.7,4.4,78.3
TURB001,FARM01,2026-01-02T01:50:00Z,2026-01-02T01:54:00Z,1834.5,6.3,12.8,5.1,78.9
TURB001,FARM01,2026-01-02T01:55:00Z,2026-01-02T02:13:00Z,2111.6,7.3,12.1,4.9,77.7
TURB001,FARM01,2026-01-02T02:00:00Z,2026-01-02T02:07:00Z,2256.9,8.1,12.6,3.8,78.5
TURB001,FARM01,2026-01-02T02:05:00Z,2026-01-02T02:09:00Z,1912.3,6.3,12.2,4.2,77.5
TURB001,FARM01,2026-01-02T02:10:00Z,2026-01-02T02:21:00Z,2189.0,7.3,13.4,3.6,82.2
TURB001,FARM01,2026-01-02T02:15:00Z,2026-01-02T02:22:00Z,1965.8,7.2,12.0,4.4,77.2
TURB001,FARM01,2026-01-02T02:20:00Z,2026-01-02T02:27:00Z,2200.3,8.3,12.5,3.5,79.0
TURB001,FARM01,2026-01-02T02:25:00Z,2026-01-02T02:26:00Z,2032.0,6.8,13.0,3.6,80.7
TURB001,FARM01,2026-01-02T02:30:00Z,2026-01-02T02:34:00Z,2234.2,7.7,13.0,3.4,80.9
TURB001,FARM01,2026-01-02T02:35:00Z,2026-01-02T02:37:00Z,2161.2,7.8,13.4,4.6,80.3
TURB001,FARM01,2026-01-02T02:40:00Z,2026-01-02T02:58:00Z,2113.5,7.3,12.8,4.9,79.2
TURB001,FARM01,2026-01-02T02:45:00Z,2026-01-02T02:46:00Z,2304.0,8.0,13.9,4.3,82.7
TURB001,FARM01,2026-01-02T02:50:00Z,2026-01-02T02:52:00Z,2068.1,7.5,13.0,3.8,81.8
TURB001,FARM01,2026-01-02T02:55:00Z,2026-01-02T02:57:00Z,2056.1,7.6,12.4,3.7,79.1
TURB001,FARM01,2026-01-02T03:00:00Z,2026-01-02T03:02:00Z,2170.5,8.0,13.3,4.4,80.4
TURB001,FARM01,2026-01-02T03:05:00Z,2026-01-02T03:06:00Z,2190.3,7.6,13.0,3.3,79.9
TURB001,FARM01,2026-01-02T03:10:00Z,2026-01-02T03:17:00Z,2060.1,7.3,13.5,4.5,81.3
TURB001,FARM01,2026-01-02T03:15:00Z,2026-01-02T03:33:00Z,2345.1,8.1,13.5,3.0,82.4
TURB001,FARM01,2026-01-02T03:20:00Z,2026-01-02T03:31:00Z,1991.3,6.6,12.3,4.9,79.9
TURB001,FARM01,2026-01-02T03:25:00Z,2026-01-02T03:26:00Z,2141.1,7.4,13.7,4.0,83.0
TURB001,FARM01,2026-01-02T03:30:00Z,2026-01-02T03:32:00Z,2279.2,8.2,13.8,3.8,82.0
TURB001,FARM01,2026-01-02T03:35:00Z,2026-01-02T03:36:00Z,2496.5,9.0,13.7,2.8,83.2
TURB001,FARM01,2026-01-02T03:40:00Z,2026-01-02T03:42:00Z,2435.8,9.0,13.8,3.7,81.2
TURB001,FARM01,2026-01-02T03:45:00Z,2026-01-02T03:46:00Z,2109.7,7.3,12.6,3.7,81.1
TURB001,FARM01,2026-01-02T03:50:00Z,2026-01-02T03:52:00Z,2073.8,6.9,12.9,4.5,81.7
TURB001,FARM01,2026-01-02T03:55:00Z,2026-01-02T03:56:00Z,2079.2,7.3,12.1,3.4,79.0
TURB001,FARM01,2026-01-02T04:00:00Z,2026-01-02T04:01:00Z,2112.9,7.5,12.1,3.9,78.7
TURB001,FARM01,2026-01-02T04:05:00Z,2026-01-02T04:12:00Z,2156.7,7.3,13.9,3.7,83.2
TURB001,FARM01,2026-01-02T04:10:00Z,2026-01-02T04:14:00Z,2179.7,7.6,13.8,4.8,81.6
TURB001,FARM01,2026-01-02T04:15:00Z,2026-01-02T04:26:00Z,2144.3,7.2,13.7,4.8,83.0
TURB001,FARM01,2026-01-02T04:20:00Z,2026-01-02T04:27:00Z,2266.9,8.5,12.7,3.3,80.1
TURB001,FARM01,2026-01-02T04:25:00Z,2026-01-02T04:27:00Z,2421.8,8.9,13.6,3.1,79.9
TURB001,FARM01,2026-01-02T04:30:00Z,2026-01-02T04:41:00Z,2562.4,9.3,13.7,3.5,82.5
TURB001,FARM01,2026-01-02T04:35:00Z,2026-01-02T04:36:00Z,2554.9,9.7,14.4,2.5,81.5
TURB001,FARM01,2026-01-02T04:40:00Z,2026-01-02T04:44:00Z,2578.4,9.6,15.0,2.4,84.3
TURB001,FARM01,2026-01-02T04:45:00Z,2026-01-02T04:47:00Z,2379.7,8.4,13.7,2.9,79.6
TURB001,FARM01,2026-01-02T04:50:00Z,2026-01-02T04:52:00Z,2352.9,8.7,14.5,3.2,84.4
TURB001,FARM01,2026-01-02T04:55:00Z,2026-01-02T04:57:00Z,2564.2,9.9,13.7,3.7,81.2
TURB001,FARM01,2026-01-02T05:00:00Z,2026-01-02T05:07:00Z,2336.7,8.6,13.2,3.2,79.5
TURB001,FARM01,2026-01-02T05:05:00Z,2026-01-02T05:23:00Z,2374.7,8.5,13.3,4.2,80.5
TURB001,FARM01,2026-01-02T05:10:00Z,2026-01-02T05:12:00Z,2499.4,9.6,13.9,2.6,80.9
TURB001,FARM01,2026-01-02T05:15:00Z,2026-01-02T05:19:00Z,2576.0,9.7,13.3,3.1,81.0
TURB001,FARM01,2026-01-02T05:20:00Z,2026-01-02T05:27:00Z,2289.0,8.3,13.2,3.5,81.7
TURB001,FARM01,2026-01-02T05:25:00Z,2026-01-02T05:27:00Z,2417.1,8.7,14.3,4.3,82.9
TURB001,FARM01,2026-01-02T05:30:00Z,2026-01-02T05:31:00Z,2574.4,9.9,14.1,2.4,82.2
TURB001,FARM01,2026-01-02T05:35:00Z,2026-01-02T05:36:00Z,2519.3,9.4,14.8,2.5,84.5
TURB001,FARM01,2026-01-02T05:40:00Z,2026-01-02T05:55:00Z,2472.1,9.3,14.7,2.8,83.9
TURB001,FARM01,2026-01-02T05:45:00Z,2026-01-02T05:46:00Z,2385.8,8.5,13.9,4.3,83.2
TURB001,FARM01,2026-01-02T05:50:00Z,2026-01-02T05:54:00Z,2302.8,8.4,13.7,2.8,81.4
TURB001,FARM01,2026-01-02T05:55:00Z,2026-01-02T05:56:00Z,2458.2,8.5,14.3,3.8,83.5
TURB001,FARM01,2026-01-02T06:00:00Z,2026-01-02T06:07:00Z,2802.4,10.8,15.0,2.1,84.0
TURB001,FARM01,2026-01-02T06:05:00Z,2026-01-02T06:07:00Z,2516.9,9.3,13.9,3.0,81.2
TURB001,FARM01,2026-01-02T06:10:00Z,2026-01-02T06:11:00Z,2616.3,9.5,14.8,2.5,85.2
TURB001,FARM01,2026-01-02T06:15:00Z,2026-01-02T06:17:00Z,2370.3,9.0,13.7,3.4,79.5
TURB001,FARM01,2026-01-02T06:20:00Z,2026-01-02T06:42:00Z,2592.8,9.1,14.6,3.5,82.2
TURB001,FARM01,2026-01-02T06:25:00Z,2026-01-02T06:29:00Z,2904.3,11.2,14.7,3.0,83.7
TURB001,FARM01,2026-01-02T06:30:00Z,2026-01-02T06:31:00Z,2450.3,9.2,13.2,4.0,82.0
TURB001,FARM01,2026-01-02T06:35:00Z,2026-01-02T06:46:00Z,2562.7,9.6,14.9,2.3,82.2
TURB001,FARM01,2026-01-02T06:40:00Z,2026-01-02T06:47:00Z,3015.6,11.5,15.0,2.3,83.7
TURB001,FARM01,2026-01-02T06:45:00Z,2026-01-02T06:52:00Z,2680.1,10.2,15.1,3.3,84.5
TURB001,FARM01,2026-01-02T06:50:00Z,2026-01-02T07:01:00Z,2600.8,9.5,14.1,3.7,81.3
TURB001,FARM01,2026-01-02T06:55:00Z,2026-01-02T06:57:00Z,3028.7,11.8,15.2,2.3,85.0
TURB001,FARM01,2026-01-02T07:00:00Z,2026-01-02T07:01:00Z,2835.9,10.4,15.6,2.6,85.3
TURB001,FARM01,2026-01-02T07:05:00Z,2026-01-02T07:16:00Z,2929.1,11.5,15.0,1.8,81.8
TURB001,FARM01,2026-01-02T07:10:00Z,2026-01-02T07:11:00Z,2930.2,11.4,15.6,2.6,83.8
TURB001,FARM01,2026-01-02T07:15:00Z,2026-01-02T07:26:00Z,3041.9,12.1,15.6,2.4,83.0
TURB001,FARM01,2026-01-02T07:20:00Z,2026-01-02T07:21:00Z,2859.3,11.0,15.2,2.3,81.9
TURB001,FARM01,2026-01-02T07:25:00Z,2026-01-02T07:26:00Z,2990.8,11.4,15.9,2.9,83.1
TURB001,FARM01,2026-01-02T07:30:00Z,2026-01-02T07:41:00Z,3064.8,11.8,15.7,2.9,83.6
TURB001,FARM01,2026-01-02T07:35:00Z,2026-01-02T07:53:00Z,2702.9,10.5,14.4,2.3,81.0
TURB001,FARM01,2026-01-02T07:40:00Z,2026-01-02T08:02:00Z,2938.1,10.9,15.6,2.3,86.3
TURB001,FARM01,2026-01-02T07:45:00Z,2026-01-02T07:56:00Z,3028.8,11.8,15.5,1.5,82.3
TURB001,FARM01,2026-01-02T07:50:00Z,2026-01-02T07:52:00Z,3202.0,12.3,15.5,1.6,85.7
TURB001,FARM01,2026-01-02T07:55:00Z,2026-01-02T08:06:00Z,2881.9,11.2,15.4,2.7,84.1
TURB001,FARM01,2026-01-02T08:00:00Z,2026-01-02T08:02:00Z,3271.7,12.8,15.8,1.9,84.8
TURB001,FARM01,2026-01-02T08:05:00Z,2026-01-02T08:07:00Z,3011.2,11.4,14.9,2.7,82.8
TURB001,FARM01,2026-01-02T08:10:00Z,2026-01-02T08:28:00Z,3201.3,12.1,15.9,2.2,85.1
TURB001,FARM01,2026-01-02T08:15:00Z,2026-01-02T08:26:00Z,3218.2,13.0,15.7,2.0,86.1
TURB001,FARM01,2026-01-02T08:20:00Z,2026-01-02T08:31:00Z,3100.1,12.4,15.2,1.5,82.9
TURB001,FARM01,2026-01-02T08:25:00Z,2026-01-02T08:36:00Z,3208.4,12.8,15.3,2.4,84.0
TURB001,FARM01,2026-01-02T08:30:00Z,2026-01-02T08:31:00Z,3205.4,12.3,16.5,1.6,87.6
TURB001,FARM01,2026-01-02T08:35:00Z,2026-01-02T08:46:00Z,2943.5,11.3,14.8,2.6,81.8
TURB001,FARM01,2026-01-02T08:40:00Z,2026-01-02T08:42:00Z,3331.9,13.5,16.2,1.8,84.0
TURB001,FARM01,2026-01-02T08:45:00Z,2026-01-02T08:56:00Z,3189.4,12.4,16.0,1.9,85.5
TURB001,FARM01,2026-01-02T08:50:00Z,2026-01-02T09:08:00Z,3288.0,12.4,16.3,2.1,84.3
TURB001,FARM01,2026-01-02T08:55:00Z,2026-01-02T08:57:00Z,3077.0,11.6,15.3,2.9,82.5
TURB001,FARM01,2026-01-02T09:00:00Z,2026-01-02T09:01:00Z,3115.3,12.3,15.5,2.3,84.5
TURB001,FARM01,2026-01-02T09:05:00Z,2026-01-02T09:15:00Z,3293.4,12.5,16.4,1.5,85.1
TURB001,FARM01,2026-01-02T09:10:00Z,2026-01-02T09:12:00Z,3500.0,13.6,17.0,1.6,85.5
TURB001,FARM01,2026-01-02T09:15:00Z,2026-01-02T09:26:00Z,3290.5,12.9,16.3,1.3,85.5
TURB001,FARM01,2026-01-02T09:20:00Z,2026-01-02T09:22:00Z,3364.2,13.2,15.8,1.7,84.4
TURB001,FARM01,2026-01-02T09:25:00Z,2026-01-02T09:47:00Z,3240.9,12.8,16.1,0.8,84.2
TURB001,FARM01,2026-01-02T09:30:00Z,2026-01-02T09:34:00Z,3156.5,12.1,16.5,1.5,85.3
TURB001,FARM01,2026-01-02T09:35:00Z,2026-01-02T09:46:00Z,3408.4,13.5,16.6,2.1,85.4
TURB001,FARM01,2026-01-02T09:40:00Z,2026-01-02T09:44:00Z,3429.7,13.4,16.2,1.9,86.0
TURB001,FARM01,2026-01-02T09:45:00Z,2026-01-02T09:46:00Z,3500.0,14.2,17.2,1.3,86.5
TURB001,FARM01,2026-01-02T09:50:00Z,2026-01-02T10:01:00Z,3180.2,12.5,16.4,1.8,85.6
TURB001,FARM01,2026-01-02T09:55:00Z,2026-01-02T09:57:00Z,3419.5,13.2,16.4,1.5,87.5
TURB001,FARM01,2026-01-02T10:00:00Z,2026-01-02T10:01:00Z,3424.1,13.5,16.6,0.7,85.5
TURB001,FARM01,2026-01-02T10:05:00Z,2026-01-02T10:23:00Z,3500.0,14.3,18.0,0.9,87.4
TURB001,FARM01,2026-01-02T10:10:00Z,2026-01-02T10:11:00Z,3327.9,13.3,16.5,1.8,85.8
TURB001,FARM01,2026-01-02T10:15:00Z,2026-01-02T10:33:00Z,3500.0,14.3,16.5,0.2,85.0
TURB001,FARM01,2026-01-02T10:20:00Z,2026-01-02T10:24:00Z,3500.0,13.8,17.3,1.2,87.5
TURB001,FARM01,2026-01-02T10:25:00Z,2026-01-02T10:43:00Z,3500.0,14.3,17.7,0.7,89.5
TURB001,FARM01,2026-01-02T10:30:00Z,2026-01-02T10:34:00Z,3500.0,13.8,17.8,0.5,89.5
TURB001,FARM01,2026-01-02T10:35:00Z,2026-01-02T10:36:00Z,3500.0,14.7,16.4,0.4,87.3
TURB001,FARM01,2026-01-02T10:40:00Z,2026-01-02T10:51:00Z,3500.0,14.5,16.7,1.4,86.7
TURB001,FARM01,2026-01-02T10:45:00Z,2026-01-02T10:52:00Z,3218.5,13.1,15.6,1.1,83.4
TURB001,FARM01,2026-01-02T10:50:00Z,2026-01-02T10:54:00Z,3500.0,14.0,17.1,0.6,89.0
TURB001,FARM01,2026-01-02T10:55:00Z,2026-01-02T11:06:00Z,3500.0,15.0,17.6,1.3,89.1
TURB001,FARM01,2026-01-02T11:00:00Z,2026-01-02T11:02:00Z,3500.0,15.0,18.5,1.2,87.9
TURB001,FARM01,2026-01-02T11:05:00Z,2026-01-02T11:07:00Z,3320.2,13.2,16.1,1.1,86.7
TURB001,FARM01,2026-01-02T11:10:00Z,2026-01-02T11:11:00Z,3500.0,14.3,16.6,0.8,86.0
TURB001,FARM01,2026-01-02T11:15:00Z,2026-01-02T11:33:00Z,3500.0,13.9,17.3,1.5,89.0
TURB001,FARM01,2026-01-02T11:20:00Z,2026-01-02T11:38:00Z,3453.8,13.7,15.7,1.7,85.7
TURB001,FARM01,2026-01-02T11:25:00Z,2026-01-02T11:36:00Z,3500.0,14.5,17.6,1.4,89.1
TURB001,FARM01,2026-01-02T11:30:00Z,2026-01-02T11:32:00Z,3500.0,15.0,17.5,0.4,86.9
TURB001,FARM01,2026-01-02T11:35:00Z,2026-01-02T11:36:00Z,3500.0,14.4,17.1,0.7,87.8
TURB001,FARM01,2026-01-02T11:40:00Z,2026-01-02T11:58:00Z,3500.0,14.6,17.9,0.1,90.2
TURB001,FARM01,2026-01-02T11:45:00Z,2026-01-02T11:49:00Z,3336.2,13.1,17.3,1.0,88.1
TURB001,FARM01,2026-01-02T11:50:00Z,2026-01-02T11:57:00Z,3439.7,13.5,17.5,1.0,88.3
TURB001,FARM01,2026-01-02T11:55:00Z,2026-01-02T11:57:00Z,3500.0,14.7,17.6,0.0,88.5
TURB001,FARM01,2026-01-02T12:05:00Z,2026-01-02T12:07:00Z,3465.5,14.2,16.2,0.4,84.4
TURB001,FARM01,2026-01-02T12:10:00Z,2026-01-02T12:21:00Z,3500.0,14.5,17.1,0.1,86.4
TURB001,FARM01,2026-01-02T12:15:00Z,2026-01-02T12:16:00Z,3500.0,14.9,17.4,0.3,85.9
TURB001,FARM01,2026-01-02T12:20:00Z,2026-01-02T12:22:00Z,3500.0,14.0,17.7,0.5,89.1
TURB001,FARM01,2026-01-02T12:25:00Z,2026-01-02T12:27:00Z,3500.0,14.8,17.7,0.1,88.4
TURB001,FARM01,2026-01-02T12:30:00Z,2026-01-02T12:48:00Z,3500.0,14.3,17.5,1.2,86.4
TURB001,FARM01,2026-01-02T12:35:00Z,2026-01-02T12:46:00Z,3500.0,15.3,16.9,0.0,87.7
TURB001,FARM01,2026-01-02T12:40:00Z,2026-01-02T12:42:00Z,3500.0,14.1,16.8,1.5,85.6
TURB001,FARM01,2026-01-02T12:45:00Z,2026-01-02T12:49:00Z,3500.0,14.6,17.5,1.0,88.8
TURB001,FARM01,2026-01-02T12:50:00Z,2026-01-02T12:52:00Z,3500.0,13.8,17.0,0.7,86.4
TURB001,FARM01,2026-01-02T12:55:00Z,2026-01-02T12:56:00Z,3500.0,14.5,16.4,0.9,86.3
TURB001,FARM01,2026-01-02T13:00:00Z,2026-01-02T13:07:00Z,3500.0,15.7,18.8,0.0,91.4
TURB001,FARM01,2026-01-02T13:05:00Z,2026-01-02T13:06:00Z,3500.0,14.6,16.6,0.8,88.2
TURB001,FARM01,2026-01-02T13:10:00Z,2026-01-02T13:14:00Z,3338.7,13.3,15.9,2.1,86.9
TURB001,FARM01,2026-01-02T13:15:00Z,2026-01-02T13:17:00Z,3500.0,14.8,17.4,0.6,88.4
TURB001,FARM01,2026-01-02T13:20:00Z,2026-01-02T13:27:00Z,3500.0,14.0,16.5,1.1,84.8
TURB001,FARM01,2026-01-02T13:25:00Z,2026-01-02T13:36:00Z,3500.0,14.2,17.3,1.5,88.1
TURB001,FARM01,2026-01-02T13:30:00Z,2026-01-02T13:48:00Z,3500.0,15.0,18.2,0.0,87.3
TURB001,FARM01,2026-01-02T13:35:00Z,2026-01-02T13:36:00Z,3500.0,14.7,16.4,1.0,86.6
TURB001,FARM01,2026-01-02T13:40:00Z,2026-01-02T13:44:00Z,3500.0,14.9,17.9,0.1,90.2
TURB001,FARM01,2026-01-02T13:45:00Z,2026-01-02T13:46:00Z,3470.8,13.6,15.9,1.7,84.2
TURB001,FARM01,2026-01-02T13:50:00Z,2026-01-02T13:51:00Z,3500.0,14.0,16.8,1.1,85.6
TURB001,FARM01,2026-01-02T13:55:00Z,2026-01-02T13:57:00Z,3500.0,14.4,17.2,0.2,88.6
TURB001,FARM01,2026-01-02T14:00:00Z,2026-01-02T14:01:00Z,3396.3,13.8,16.0,1.3,86.1
TURB001,FARM01,2026-01-02T14:05:00Z,2026-01-02T14:07:00Z,3398.1,13.3,17.2,1.0,87.1
TURB001,FARM01,2026-01-02T14:10:00Z,2026-01-02T14:21:00Z,3500.0,13.6,17.6,0.6,89.1
TURB001,FARM01,2026-01-02T14:15:00Z,2026-01-02T14:22:00Z,3478.2,13.6,16.2,1.9,84.8
TURB001,FARM01,2026-01-02T14:20:00Z,2026-01-02T14:21:00Z,3419.2,13.4,16.9,0.7,85.6
TURB001,FARM01,2026-01-02T14:25:00Z,2026-01-02T14:32:00Z,3500.0,15.3,16.8,0.4,85.8
TURB001,FARM01,2026-01-02T14:30:00Z,2026-01-02T14:32:00Z,3406.3,13.2,16.3,1.2,85.0
TURB001,FARM01,2026-01-02T14:35:00Z,2026-01-02T14:37:00Z,3500.0,14.1,17.1,1.0,88.2
TURB001,FARM01,2026-01-02T14:40:00Z,2026-01-02T14:41:00Z,3458.6,13.3,17.4,0.6,87.7
TURB001,FARM01,2026-01-02T14:45:00Z,2026-01-02T14:46:00Z,3500.0,15.2,16.6,0.8,87.7
TURB001,FARM01,2026-01-02T14:50:00Z,2026-01-02T14:52:00Z,3500.0,13.4,17.5,1.3,89.6
TURB001,FARM01,2026-01-02T14:55:00Z,2026-01-02T15:02:00Z,3500.0,14.5,16.4,1.5,87.5
